"city_name","a_ocrrecordid","a_equipmentid","a_hardcode","a_berthid","a_berthcode","a_parkid","a_parkcode","a_platenumber","a_carid","a_lastcarid","a_capturetime","a_type","a_cartype","a_platecolor","a_datasource","a_oprnum","a_entryoprnum","a_lastberthcode","a_lastplatenumber","a_lasttype","a_eventreliability","a_platereliability","a_width","a_height","a_xaxis","a_yaxis","a_pdamanagerid","a_createdtime","a_updatedtime","a_d","a_tag","b_berthcode","b_berthid","b_capturetime","b_carid","b_cartype","b_datasource","b_entryoprnum","b_equipmentid","b_eventreliability","b_hardcode","b_lastplatenumber","b_oprnum","b_parkcode","b_parkid","b_parktype","b_platecolor","b_platenumber","b_platereliability","b_type","b_log_date","c_sepimgurl","c_res_result","c_res_state","c_res_platenumber","c_res_oprnum","c_res_platecolor","c_res_desc","d_chkrecordid","d_ocrrecordid","d_parkid","d_equipid","d_berthid","d_datasource","d_equcarid","d_algcarid","d_chkcarid","d_parkstate","d_reporttime","d_handletype","d_createdtime","d_updatedtime","d_operatorid","d_ts","d_d","d_plate_number","d_correct_plate_number","e_exceptid","e_ocrrecordid","e_parkid","e_equipid","e_berthid","e_equcarid","e_manualcarid","e_parkstate","e_datasource","e_reporttime","e_handletype","e_createdtime","e_operatorid","e_updatedtime","e_d","e_plate_number","f_patrolid","f_ocrrecordid","f_parkrecordid","f_oprnum","f_parkid","f_equipid","f_berthid","f_carid","f_platenumber","f_platecolor","f_cartype","f_reporttime","f_parkstate","f_createdtime","f_operatorid","f_updatedtime","g_parkrecordid","g_recordcode","g_recordstate","g_d","g_ocrrecordid","g_datasource","g_in_out_time","g_parkid","g_berthid","g_carid","g_platenumber","g_cartype","g_carcolor","g_illegal","g_createdtime","g_operationid","g_updatedtime","g_parktype","g_areaid","g_parentparkid","g_tag","g_mq_time","etl_time","a_datasource_detail","b_datasource_detail","c_blueeventreliability","c_res_type","c_res_change","c_res_berthnumber","d_oldberthid","d_platecolor","d_manualcolor","d_platecartype","d_manualcartype","d_oprnum","e_oldberthid","e_platecolor","e_manualcolor","e_platecartype","e_manualcartype","e_manualnumber","f_patrolrecordtype","pt"
"beijing","1646934184940097684","1623540724175575376","HW201812301139020203","1623540553187731862","DADY00062","1623540488521691287","PA20181230113902","京Q799V8","1966460132061974912","1966460132061974912","2019-10-10 00:04:50","1","0","0","9","d039839d-6fa1-492b-bdc2-f49aefed21c1","\N","DADY00062","京Q799V8","1","0","0","0","0","0","0","0","2019-10-10 00:33:52","2019-10-10 00:33:52","\N","add","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646934184969486218","1646934184940097684","1646934184947258086","d039839d-6fa1-492b-bdc2-f49aefed21c1","1623540488521691287","1623540724175575376","1623540553187731862","1966460132061974912","京Q799V8","0","0","2019-10-10 00:04:50","1","2019-10-10 00:33:53","1614075813882056855","\N","1646934184947258086","a0e88cab915b47c0a69553581059907e","0","\N","1646934184940097684","9","2019-10-10 00:04:50","1623540488521691287","1623540553187731862","1966460132061974912","京Q799V8","0","\N","\N","2019-10-10 00:33:53","1593521378449416192","2019-10-10 00:33:55","1","281479271809024","1621246849873625343","update","2019-10-10 00:33:55","2019-10-11 01:34:20","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1","20191010"
"beijing","1646934188129856211","1622088967703759271","HW201901081822020207","1622088104137460013","XSLQ00065","1622088003760439640","PA20190108182202","津RTM973","1967026992851750656","1967026992851750656","2019-10-10 00:28:54","0","0","0","11","1e00d466-eab2-11e9-8266-00044ba585e1","7d68deb2-eaad-11e9-8266-00044ba585e1","XSLQ00065","津RTM973","0","80","100","0","0","0","0","0","2019-10-10 00:33:56","2019-10-10 00:33:56","\N","update","XSLQ00065","1622088104137460013","2019-10-10 00:28:54","1967026992851750656","0","11","7d68deb2-eaad-11e9-8266-00044ba585e1","1622088967703759271","80","HW201901081822020207","津RTM973","1e00d466-eab2-11e9-8266-00044ba585e1","PA20190108182202","1622088003760439640","1","0","津RTM973","0","0","2019-10-10 00:33:55","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/5c67f5b0cb77862847789998a9102bbf.jpg","1","0","津RTM973","1e00d466-eab2-11e9-8266-00044ba585e1","0","success","1646934188170797040","1646934188129856211","1622088003760439640","1622088967703759271","1622088104137460013","11","1967026992851750656","1967026992851750656","1967026992851750656","0","2019-10-10 00:28:54","1","2019-10-10 00:33:56","2019-10-10 00:34:38","1638663135377043497","2019-10-10 00:34:38","","津RTM973","津RTM973","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646932592145823182","c69e401a5ba34c13b1793c0eeb72e537","0","\N","1646934188129856211","11","2019-10-10 00:28:54","1622088003760439640","1622088104137460013","1967026992851750656","津RTM973","0","\N","0","2019-10-10 00:08:33","1593521378449416192","2019-10-10 00:34:38","1","281479271743488","1622087400742207831","update","2019-10-10 00:34:38","2019-10-11 01:34:20","11","11","50","0","1","XSLQ00065","1622088104137460013","0","0","0","0","1e00d466-eab2-11e9-8266-00044ba585e1","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646934201432091354","1623349603251398551","HW201812300940010310","1621242655064199029","XYAN00037","1621242531193831647","PA20181230094001","京Q66QV7","1966460096857084160","1966460096857084160","2019-10-10 00:29:04","1","0","0","12","a45447c1-829f-2ca3-0410-50dba23f20be","","XYAN00037","京Q66QV7","1","100","100","0","0","0","0","0","2019-10-10 00:34:08","2019-10-10 00:34:08","\N","add","XYAN00037","1621242655064199029","2019-10-10 00:29:04","1966460096857084160","0","12","","1623349603251398551","100","HW201812300940010310","京Q66QV7","a45447c1-829f-2ca3-0410-50dba23f20be","PA20181230094001","1621242531193831647","1","0","京Q66QV7","0","1","2019-10-10 00:34:08","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/1588d8e864fe4de927dbd6821e330081.jpg","1","0","京Q66QV7","a45447c1-829f-2ca3-0410-50dba23f20be","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646934201445549451","aa7962b971a343a49a87db1f3cc4b110","0","\N","1646934201432091354","12","2019-10-10 00:29:04","1621242531193831647","1621242655064199029","1966460096857084160","京Q66QV7","0","\N","\N","2019-10-10 00:34:09","1593521378449416192","2019-10-10 08:19:19","1","281479271743488","1621239107732652212","update","2019-10-10 08:19:19","2019-10-11 01:34:20","23","23","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646934203050053786","1637280601118261964","HW201906251040020208","1637280312199922326","E001D0010051","1637280224406803739","PA20190625104002","京BV0490","1966393746621271424","1966393746621271424","2019-10-10 00:29:07","1","0","0","11","17556c1c-eab2-11e9-b04a-00044bdda261","","E001D0010051","京BV0490","1","95","100","0","0","0","0","0","2019-10-10 00:34:10","2019-10-10 00:34:10","\N","add","E001D0010051","1637280312199922326","2019-10-10 00:29:07","1966393746621271424","0","11","","1637280601118261964","95","HW201906251040020208","京BV0490","17556c1c-eab2-11e9-b04a-00044bdda261","PA20190625104002","1637280224406803739","1","0","京BV0490","0","1","2019-10-10 00:34:09","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/bd70dbbf6ab702df1bd35345be1d0b25.jpg","1","0","京BV0490","17556c1c-eab2-11e9-b04a-00044bdda261","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646934203061408488","3b16c8a4903847afb7311903f623b381","0","\N","1646934203050053786","11","2019-10-10 00:29:07","1637280224406803739","1637280312199922326","1966393746621271424","京BV0490","0","\N","\N","2019-10-10 00:34:10","1593521378449416192","2019-10-10 00:45:43","1","281479272005632","1637278657118082319","update","2019-10-10 00:45:43","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646934205690368157","1621157637407114998","1010046020","1621157453080037102","DGYV00075","1621157424742285401","PA20181228175001","京HEN067","1966419547286688000","1966419547286688000","2019-10-10 00:33:31","1","0","0","4","5947c31a-96d1-97c0-1330-94045001294a","","DGYV00075","京HEN067","1","97","100","0","0","0","0","0","2019-10-10 00:34:12","2019-10-10 00:34:12","\N","add","DGYV00075","1621157453080037102","2019-10-10 00:33:31","1966419547286688000","0","4","","1621157637407114998","97","1010046020","京HEN067","5947c31a-96d1-97c0-1330-94045001294a","PA20181228175001","1621157424742285401","2","0","京HEN067","0","1","2019-10-10 00:34:12","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/61b4d4a41981366746ce6be7fe136022.jpg","1","0","京HEN067","5947c31a-96d1-97c0-1330-94045001294a","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646934205701900853","b1b2b37feb774f7ea650dcbf26c4e6cc","0","\N","1646934205690368157","4","2019-10-10 00:33:31","1621157424742285401","1621157453080037102","1966419547286688000","京HEN067","0","\N","\N","2019-10-10 00:34:13","1593521378449416192","2019-10-10 00:46:54","2","281479271809024","1621088769134313535","update","2019-10-10 00:46:54","2019-10-11 01:34:20","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646934244665928429","1636038885875827414","HW201906111756010303","1636038735949382338","E001D0030009","1636038343417008578","PA20190611175601","京BZ7176","1966393885932949632","1966393885932949632","2019-10-10 00:29:47","1","0","0","12","fec79fcc-2f6c-50c8-b560-12355ac1f4b7","","E001D0030009","京BZ7176","1","100","100","0","0","0","0","0","2019-10-10 00:34:49","2019-10-10 00:34:49","\N","add","E001D0030009","1636038735949382338","2019-10-10 00:29:47","1966393885932949632","0","12","","1636038885875827414","100","HW201906111756010303","京BZ7176","fec79fcc-2f6c-50c8-b560-12355ac1f4b7","PA20190611175601","1636038343417008578","1","0","京BZ7176","0","1","2019-10-10 00:34:49","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/eb9c9cd1a32cf1d65dcc5836b4c8112c.jpg","1","0","京BZ7176","fec79fcc-2f6c-50c8-b560-12355ac1f4b7","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646934244678341357","800c818b1bcc4551bd9fbe83b8613746","0","\N","1646934244665928429","12","2019-10-10 00:29:47","1636038343417008578","1636038735949382338","1966393885932949632","京BZ7176","0","\N","\N","2019-10-10 00:34:50","1593521378449416192","2019-10-10 00:45:43","1","281479272005632","1636037714034430401","update","2019-10-10 00:45:43","2019-10-11 01:34:20","21","21","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646934248227941102","1638664919572123860","HW201906261053010202","1638664842084753621","D003D0020081","1637371680320526011","PA20190626105301","京BU7293","1966393714136387328","1966393714136387328","2019-10-10 00:29:50","1","0","0","11","15e175b0-eab2-11e9-b80f-00044bddec08","","D003D0020081","京BU7293","1","100","100","0","0","0","0","0","2019-10-10 00:34:53","2019-10-10 00:34:53","\N","add","D003D0020081","1638664842084753621","2019-10-10 00:29:50","1966393714136387328","0","11","","1638664919572123860","50","HW201906261053010202","京BU7293","15e175b0-eab2-11e9-b80f-00044bddec08","PA20190626105301","1637371680320526011","1","0","京BU7293","0","1","2019-10-10 00:34:52","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/11e7dd455a5b971f0ee419c85f28674f.jpg","1","0","京BU7293","15e175b0-eab2-11e9-b80f-00044bddec08","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646934248240350607","c94389ea86e343699408d3bef7c470b4","0","\N","1646934248227941102","11","2019-10-10 00:29:50","1637371680320526011","1638664842084753621","1966393714136387328","京BU7293","0","\N","\N","2019-10-10 00:34:53","1593521378449416192","2019-10-10 00:38:53","1","281479271940096","1637369931400615597","update","2019-10-10 00:38:53","2019-10-11 01:34:20","12","12","100","1","1","D003D0020081","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646934294259388608","1623150170861472747","HW201811231600010204","1617911107478882278","HS00014","1617911062210822324","PA20181123160001","京BV2363","1966393747155996416","1966393747155996416","2019-10-10 00:30:33","0","0","0","11","3ced84e6-eab2-11e9-9721-00044ba573e1","","HS00014","京BV2363","0","100","100","0","0","0","0","0","2019-10-10 00:35:37","2019-10-10 00:35:37","\N","add","HS00014","1617911107478882278","2019-10-10 00:30:33","1966393747155996416","0","11","","1623150170861472747","51","HW201811231600010204","京BV2363","3ced84e6-eab2-11e9-9721-00044ba573e1","PA20181123160001","1617911062210822324","1","0","京BV2363","0","0","2019-10-10 00:35:36","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/00b55fa900f56406d84416b9aa91abb2.jpg","1","0","京BV2363","3ced84e6-eab2-11e9-9721-00044ba573e1","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646933999940699515","e9ca9be8af3f4205aba86596294c3fe7","0","\N","1646934294259388608","11","2019-10-10 00:30:33","1617911062210822324","1617911107478882278","1966393747155996416","京BV2363","0","\N","\N","2019-10-10 00:30:57","1593521378449416192","2019-10-10 00:35:37","1","281479271743488","1617910936966807730","update","2019-10-10 00:35:37","2019-10-11 01:34:20","12","12","100","0","1","HS00014","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646934308022997187","1637290494719083486","HW201906251327010204","1637290102650225596","C004D0010015","1637290051480720716","PA20190625132701","京FS9398","1966411238141923712","1966411238141923712","2019-10-10 00:30:48","1","0","0","11","33c441fc-eab2-11e9-8ea9-00044bdde866","","C004D0010015","京FS9398","1","99","100","0","0","0","0","0","2019-10-10 00:35:50","2019-10-10 00:35:50","\N","add","C004D0010015","1637290102650225596","2019-10-10 00:30:48","1966411238141923712","0","11","","1637290494719083486","99","HW201906251327010204","京FS9398","33c441fc-eab2-11e9-8ea9-00044bdde866","PA20190625132701","1637290051480720716","1","0","京FS9398","0","1","2019-10-10 00:35:50","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/e3a5a59dd27b9275bf97f08bde9e0a95.jpg","1","0","京FS9398","33c441fc-eab2-11e9-8ea9-00044bdde866","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646934308036638296","e3d42679f6c5439289c302c1a27328b0","0","\N","1646934308022997187","11","2019-10-10 00:30:48","1637290051480720716","1637290102650225596","1966411238141923712","京FS9398","0","\N","\N","2019-10-10 00:35:50","1593521378449416192","2019-10-10 01:15:24","1","281479271874560","1637289470024357191","update","2019-10-10 01:15:24","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646934311297690373","1620269197992921013","HW201812191634010201","1620268941612943250","SLHN00004","1620268894044307630","HW20181219163401","京NMT810","1966446212070968704","1966446212070968704","2019-10-10 00:30:48","1","0","0","11","4772e992-eab2-11e9-83f8-dbcc59b65df1","","SLHN00004","京NMT810","1","95","100","0","0","0","0","0","2019-10-10 00:35:53","2019-10-10 00:35:53","\N","add","SLHN00004","1620268941612943250","2019-10-10 00:30:48","1966446212070968704","0","11","","1620269197992921013","95","HW201812191634010201","京NMT810","4772e992-eab2-11e9-83f8-dbcc59b65df1","HW20181219163401","1620268894044307630","1","0","京NMT810","0","1","2019-10-10 00:35:53","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/bcdd0e02fc6f4aae2f4f95c5c86b29f9.jpg","1","0","京NMT810","4772e992-eab2-11e9-83f8-dbcc59b65df1","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646934311309243995","8c95822370044899848239b05ae0cfba","0","\N","1646934311297690373","11","2019-10-10 00:30:48","1620268894044307630","1620268941612943250","1966446212070968704","京NMT810","0","\N","\N","2019-10-10 00:35:54","1593521378449416192","2019-10-10 08:03:46","1","281479271743488","1620268798956290221","update","2019-10-10 08:03:46","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646934358165901528","1635462995428164837","HW201906041819040301","1635462891636966599","D012D0010064","1635462536159170770","PA20190604181904","京KBN901","1966432638365781504","1966432638365781504","2019-10-10 00:31:33","1","0","0","12","5f470313-2de4-5e3f-3059-76cae5986701","","D012D0010064","京KBN901","1","100","100","0","0","0","0","0","2019-10-10 00:36:38","2019-10-10 00:36:38","\N","add","D012D0010064","1635462891636966599","2019-10-10 00:31:33","1966432638365781504","0","12","","1635462995428164837","100","HW201906041819040301","京KBN901","5f470313-2de4-5e3f-3059-76cae5986701","PA20190604181904","1635462536159170770","1","0","京KBN901","0","1","2019-10-10 00:36:37","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/0b7bd1254fb680101835d09e7e83c12a.jpg","1","0","京KBN901","5f470313-2de4-5e3f-3059-76cae5986701","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646934358187931232","ed7202e9b5774837addc2e295a0df436","0","\N","1646934358165901528","12","2019-10-10 00:31:33","1635462536159170770","1635462891636966599","1966432638365781504","京KBN901","0","\N","\N","2019-10-10 00:36:38","1593521378449416192","2019-10-10 00:46:56","1","281479271940096","1635405076368068807","update","2019-10-10 00:46:56","2019-10-11 01:34:20","23","23","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646934359693667092","1622420199303021400","HW201812291122070205","1622789241033597793","XCSH00212","1622418351377629743","PA20181229112207","京BZ0683","1966393884064403200","1966393884064403200","2019-10-10 00:31:36","1","0","0","11","62ea86d0-eab2-11e9-b60b-00044ba5cf55","","XCSH00212","京BZ0683","1","95","100","0","0","0","0","0","2019-10-10 00:36:39","2019-10-10 00:36:39","\N","add","XCSH00212","1622789241033597793","2019-10-10 00:31:36","1966393884064403200","0","11","","1622420199303021400","95","HW201812291122070205","京BZ0683","62ea86d0-eab2-11e9-b60b-00044ba5cf55","PA20181229112207","1622418351377629743","1","0","京BZ0683","0","1","2019-10-10 00:36:39","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/490e8507690e48ff890e2305ea2d9559.jpg","1","0","京BZ0683","62ea86d0-eab2-11e9-b60b-00044ba5cf55","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646934359703982836","d2cf9edf05314bdaa3f1af581795f65d","0","\N","1646934359693667092","11","2019-10-10 00:31:36","1622418351377629743","1622789241033597793","1966393884064403200","京BZ0683","0","\N","\N","2019-10-10 00:36:40","1593521378449416192","2019-10-10 08:33:24","1","281479271743488","1621154995146604629","update","2019-10-10 08:33:24","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646934361961736981","1637388926346513477","HW201906261438040301","1637388902382357566","D018D0040104","1637388887444297826","PA20190626143804","京Q3F6W8","1966459986563682688","1966459986563682688","2019-10-10 00:36:13","0","0","0","12","b17cc506-9c48-7ac2-a9ca-0392257ff25e","7857d412-45d7-98d8-59de-4914b98ad745","D018D0040104","京Q3F6W8","0","100","100","0","0","0","0","0","2019-10-10 00:36:41","2019-10-10 00:36:41","\N","add","D018D0040104","1637388902382357566","2019-10-10 00:36:13","1966459986563682688","0","12","7857d412-45d7-98d8-59de-4914b98ad745","1637388926346513477","100","HW201906261438040301","京Q3F6W8","b17cc506-9c48-7ac2-a9ca-0392257ff25e","PA20190626143804","1637388887444297826","1","0","京Q3F6W8","0","0","2019-10-10 00:36:41","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/d8ce5360c0e2be701cfc1c5f51d49b88.jpg","1","0","京Q3F6W8","b17cc506-9c48-7ac2-a9ca-0392257ff25e","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646926448005301843","43df0b3a807245f7bd6cd5d4ae277529","0","\N","1646934361961736981","12","2019-10-10 00:36:13","1637388887444297826","1637388902382357566","1966459986563682688","京Q3F6W8","0","\N","\N","2019-10-09 22:30:54","1593521378449416192","2019-10-10 00:36:41","1","281479271940096","1637384132051474343","update","2019-10-10 00:36:41","2019-10-11 01:34:20","23","23","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646934362825763606","1622615390189258806","HW201901141406020203","1622615324063959088","XNJO00020","1622614976449495700","PA20190114140602","京LBN863","1966437036410294016","1966437036410294016","2019-10-10 00:35:10","0","0","0","9","fbc00945-c6e4-4fbf-b238-3aeb2d43aab4","\N","XNJO00020","京LBN863","0","0","0","0","0","0","0","0","2019-10-10 00:36:42","2019-10-10 00:36:42","\N","add","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646934362861453224","1646934362825763606","1646911458959507793","fbc00945-c6e4-4fbf-b238-3aeb2d43aab4","1622614976449495700","1622615390189258806","1622615324063959088","1966437036410294016","京LBN863","0","0","2019-10-10 00:35:10","0","2019-10-10 00:36:42","1640798569580277819","\N","1646911458959507793","e1154c6be74c461e8bbf22dd68d76223","0","\N","1646934362825763606","9","2019-10-10 00:35:10","1622614976449495700","1622615324063959088","1966437036410294016","京LBN863","0","\N","\N","2019-10-09 18:32:40","1593521378449416192","2019-10-10 00:36:42","1","281479271743488","1622614835672924815","update","2019-10-10 00:36:42","2019-10-11 01:34:20","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","0","20191010"
"beijing","1646934384400224483","1637200720754822648","HW201906241132010205","1637193615253621952","E004D0080100","1637193443243070259","PA20190624113201","京JHH325","1966428444854538240","1966428444854538240","2019-10-10 00:31:59","1","0","0","11","729d0ae4-eab2-11e9-bb2b-00044bc70a95","","E004D0080100","京JHH325","1","100","100","0","0","0","0","0","2019-10-10 00:37:03","2019-10-10 00:37:03","\N","add","E004D0080100","1637193615253621952","2019-10-10 00:31:59","1966428444854538240","0","11","","1637200720754822648","100","HW201906241132010205","京JHH325","729d0ae4-eab2-11e9-bb2b-00044bc70a95","PA20190624113201","1637193443243070259","1","0","京JHH325","0","1","2019-10-10 00:37:02","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/a7cad560da74392bb9b95e4e4cbf7425.jpg","1","0","京JHH325","729d0ae4-eab2-11e9-bb2b-00044bc70a95","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646934384411579125","0b68b97b4d5c481aa2f7dc112b93f380","0","\N","1646934384400224483","11","2019-10-10 00:31:59","1637193443243070259","1637193615253621952","1966428444854538240","京JHH325","0","\N","\N","2019-10-10 00:37:03","1593521378449416192","2019-10-10 04:49:20","1","281479272005632","1637191337112113932","update","2019-10-10 04:49:20","2019-10-11 01:34:20","12","12","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
